epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,31933.1,0.05707,0.06892,0.86865,0.99998,1,0.995,0.995,0.05153,0.36379,0.32097,0.005446,0.005446,0.005446
48,32605.8,0.05744,0.06949,0.86891,0.99998,1,0.995,0.995,0.06653,0.23914,0.3391,0.005347,0.005347,0.005347
49,33281.6,0.05684,0.06897,0.86863,0.99998,1,0.995,0.995,0.07121,0.17516,0.34485,0.005248,0.005248,0.005248
50,33961.3,0.05631,0.06786,0.86834,0.99998,1,0.995,0.995,0.07083,0.16509,0.34456,0.005149,0.005149,0.005149
51,34640.7,0.05632,0.06959,0.86883,0.99998,1,0.995,0.995,0.06938,0.14571,0.344,0.00505,0.00505,0.00505
52,35323.8,0.05692,0.06927,0.8685,0.99998,1,0.995,0.995,0.06847,0.13893,0.34372,0.004951,0.004951,0.004951
53,36002.2,0.05527,0.06729,0.8693,0.99998,1,0.995,0.995,0.06721,0.13337,0.34283,0.004852,0.004852,0.004852
54,36695,inf,0.06729,0.86824,0.99999,1,0.995,0.995,0.06782,0.12976,0.34297,0.004753,0.004753,0.004753
55,37393.9,inf,0.06733,0.86723,0.99999,1,0.995,0.995,0.07064,0.13958,0.34382,0.004654,0.004654,0.004654
56,38096.1,0.05255,0.06709,0.8681,0.99999,1,0.995,0.995,0.07404,0.14854,0.3448,0.004555,0.004555,0.004555
57,38797.9,0.05324,0.06711,0.86823,0.99999,1,0.995,0.995,0.07628,0.15795,0.34478,0.004456,0.004456,0.004456
58,39500.2,inf,0.06682,0.86769,0.99998,1,0.995,0.995,0.07683,0.17309,0.34442,0.004357,0.004357,0.004357
59,40199.7,0.05183,0.06541,0.86697,0.99997,1,0.995,0.995,0.07496,0.2134,0.34135,0.004258,0.004258,0.004258
60,40900.7,0.0513,0.06409,0.86773,0.99997,1,0.995,0.995,0.06344,0.32504,0.32901,0.004159,0.004159,0.004159
61,41599.1,0.05079,0.06411,0.86703,0.99997,1,0.995,0.995,0.04841,0.45634,0.31289,0.00406,0.00406,0.00406
62,42288.4,0.04967,0.06297,0.86715,0.99995,1,0.995,0.995,0.04519,0.47755,0.30855,0.003961,0.003961,0.003961
63,42975.4,0.04915,0.06192,0.86582,0.99992,1,0.995,0.995,0.04149,0.50057,0.30367,0.003862,0.003862,0.003862
64,43714.5,0.04872,0.06391,0.86775,0.99994,1,0.995,0.995,0.04042,0.49575,0.30261,0.003763,0.003763,0.003763
65,44534.1,0.04702,0.06187,0.8666,0.99996,1,0.995,0.995,0.04073,0.48527,0.30243,0.003664,0.003664,0.003664
66,45370.4,0.04671,0.0599,0.86654,0.99997,1,0.995,0.995,0.0414,0.47569,0.30274,0.003565,0.003565,0.003565
67,46211.6,inf,0.05933,0.86748,0.99997,1,0.995,0.995,0.04163,0.46095,0.30265,0.003466,0.003466,0.003466
68,47029.8,0.04584,0.05915,0.86694,0.99997,1,0.995,0.995,0.04066,0.44007,0.30216,0.003367,0.003367,0.003367
69,47754,0.04636,0.05964,0.86698,0.99997,1,0.995,0.995,0.03914,0.41693,0.30137,0.003268,0.003268,0.003268
70,48420.1,inf,0.06039,0.86682,0.99997,1,0.995,0.995,0.03957,0.40218,0.30109,0.003169,0.003169,0.003169
71,49087.7,inf,0.05766,0.86748,0.99998,1,0.995,0.995,0.04014,0.3733,0.3013,0.00307,0.00307,0.00307
72,49756.1,0.0444,0.05746,0.86644,0.99998,1,0.995,0.995,0.04047,0.31637,0.30108,0.002971,0.002971,0.002971
73,50426.1,0.04391,0.05818,0.86681,0.99998,1,0.995,0.995,0.04027,0.24086,0.30013,0.002872,0.002872,0.002872
74,51099.7,0.04348,0.05768,0.86694,0.99998,1,0.995,0.995,0.02544,0.2059,0.28795,0.002773,0.002773,0.002773
75,51765.1,inf,0.05623,0.86546,0.99999,1,0.995,0.995,0.01856,0.10108,0.28279,0.002674,0.002674,0.002674
76,52433.5,inf,0.0556,0.86533,0.99999,1,0.995,0.995,0.01804,0.05571,0.28269,0.002575,0.002575,0.002575
77,53100.1,inf,0.05588,0.86622,0.99998,1,0.995,0.995,0.01804,0.03706,0.28255,0.002476,0.002476,0.002476
78,53797.8,inf,0.05541,0.8658,0.99998,1,0.995,0.995,0.01783,0.02765,0.28256,0.002377,0.002377,0.002377
79,54495.6,0.04118,0.05498,0.86568,0.99998,1,0.995,0.995,0.01737,0.02274,0.28241,0.002278,0.002278,0.002278
80,55176.6,inf,0.05491,0.86645,0.99998,1,0.995,0.995,0.01717,0.02129,0.2824,0.002179,0.002179,0.002179
81,55853.5,inf,0.05428,0.86632,0.99998,1,0.995,0.995,0.01661,0.02043,0.28222,0.00208,0.00208,0.00208
82,56535.3,0.03885,0.05216,0.86653,0.99998,1,0.995,0.995,0.01645,0.0201,0.282,0.001981,0.001981,0.001981
83,57209.4,0.03915,0.05327,0.86577,0.99999,1,0.995,0.995,0.0166,0.01944,0.28156,0.001882,0.001882,0.001882
84,57889.4,inf,0.05102,0.8651,0.99999,1,0.995,0.995,0.01702,0.01914,0.28146,0.001783,0.001783,0.001783
