epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,25846.6,0.05928,0.50083,0.87059,0.7096,0.80901,0.80672,0.80672,0.07797,0.43418,0.36604,0.005842,0.005842,0.005842
44,26457,0.05942,0.49937,0.86826,0.71125,0.80977,0.80798,0.80794,0.07773,0.43123,0.36516,0.005743,0.005743,0.005743
45,27070.8,0.05917,0.49444,0.86961,0.71262,0.80819,0.8092,0.8092,0.08624,0.44775,0.37513,0.005644,0.005644,0.005644
46,27674.3,0.05825,0.49585,0.86884,0.71611,0.80769,0.81021,0.81021,0.09398,0.45509,0.38437,0.005545,0.005545,0.005545
47,28285.2,0.05798,0.49308,0.86963,0.72141,0.80119,0.81083,0.81083,0.11284,0.47293,0.40682,0.005446,0.005446,0.005446
48,28891.8,0.0568,0.49171,0.86955,0.722,0.80157,0.81171,0.81171,0.12895,0.47855,0.42666,0.005347,0.005347,0.005347
49,29515.1,0.05747,0.4904,0.86953,0.72352,0.80098,0.81275,0.81275,0.12849,0.4774,0.42628,0.005248,0.005248,0.005248
50,30135.6,0.05741,0.48863,0.86934,0.72942,0.7988,0.8141,0.8141,0.12799,0.47513,0.42556,0.005149,0.005149,0.005149
51,30754,0.05587,0.4865,0.86925,0.72943,0.79988,0.8151,0.8151,0.12827,0.47522,0.42587,0.00505,0.00505,0.00505
52,31375.8,inf,0.48557,0.86797,0.72616,0.80401,0.81593,0.81593,0.12873,0.47235,0.42607,0.004951,0.004951,0.004951
53,31984.3,0.05537,0.48392,0.86901,0.72495,0.80654,0.81662,0.81662,0.12886,0.47013,0.42576,0.004852,0.004852,0.004852
54,32588.4,0.05529,0.48343,0.86832,0.72775,0.80272,0.81728,0.81728,0.12868,0.47002,0.42553,0.004753,0.004753,0.004753
55,33193.2,inf,0.47765,0.86863,0.72763,0.80739,0.81842,0.81842,0.12882,0.46831,0.4257,0.004654,0.004654,0.004654
56,33798.2,0.05324,0.47703,0.86887,0.72801,0.80828,0.81959,0.81959,0.12916,0.46713,0.42588,0.004555,0.004555,0.004555
57,34389.6,inf,0.48289,0.86817,0.73276,0.80599,0.82046,0.82046,0.12971,0.46553,0.42582,0.004456,0.004456,0.004456
58,34998.2,inf,0.47994,0.86768,0.7327,0.80984,0.82153,0.82153,0.12967,0.46404,0.42394,0.004357,0.004357,0.004357
59,35605.3,0.05279,0.47878,0.8683,0.73093,0.81001,0.82205,0.82205,0.13071,0.46363,0.42235,0.004258,0.004258,0.004258
60,36207.2,0.0525,0.4762,0.86835,0.73338,0.80855,0.82282,0.82282,0.1297,0.46135,0.41944,0.004159,0.004159,0.004159
61,36808.5,inf,0.47509,0.86781,0.73363,0.81139,0.82377,0.82377,0.12877,0.45877,0.41662,0.00406,0.00406,0.00406
62,37399.8,0.05158,0.46943,0.86726,0.74061,0.80418,0.82477,0.82477,0.12689,0.45548,0.4138,0.003961,0.003961,0.003961
63,37990.7,0.0504,0.46994,0.86818,0.74233,0.80679,0.82602,0.82602,0.12449,0.4511,0.41061,0.003862,0.003862,0.003862
64,38583.2,0.05053,0.46514,0.86729,0.74408,0.80721,0.82717,0.82717,0.12174,0.44878,0.40853,0.003763,0.003763,0.003763
65,39171.3,inf,0.46278,0.86737,0.74363,0.8064,0.82789,0.82789,0.11991,0.44703,0.40614,0.003664,0.003664,0.003664
